unicorn_venture,founders_2_or_3,founders_4_or_more,prior_employer_prominence_ln,prior_vc_backing,founders_years_work_exp_ln,founders_founding_experience_b,founders_linkedin_jobs_missing,mba,technical_masters,technical_doctorate,founders_educ_us_news,founders_linkedin_educ_missing,has_female,num_grabs_before_vc_rnd_ln,cb_cat_media_and_entertainment,cb_cat_video,cb_cat_commerce_and_shopping,cb_cat_internet_services,cb_cat_real_estate,cb_cat_education,cb_cat_manufacturing,cb_cat_science_and_engineering,cb_cat_consumer_electronics,cb_cat_content_and_publishing,cb_cat_hardware,cb_cat_software,cb_cat_financial_services,cb_cat_mobile,cb_cat_artificial_intelligence,cb_cat_data_and_analytics,cb_cat_information_technology,cb_cat_sales_and_marketing,cb_cat_health_care,cb_cat_apps,cb_cat_messaging_and_telecommuni,cb_cat_government_and_military,cb_cat_transportation,cb_cat_events,cb_cat_advertising,cb_cat_design,cb_cat_lending_and_investments,cb_cat_energy,cb_cat_agriculture_and_farming,cb_cat_biotechnology,cb_cat_food_and_beverage,cb_cat_professional_services,cb_cat_privacy_and_security,cb_cat_natural_resources,cb_cat_community_and_lifestyle,cb_cat_sports,cb_cat_sustainability,cb_cat_travel_and_tourism,cb_cat_clothing_and_apparel,cb_cat_consumer_goods,cb_cat_platforms,cb_cat_navigation_and_mapping,cb_cat_payments,cb_cat_administrative_services,cb_cat_gaming,cb_cat_na,cb_cat_music_and_audio,status_ranking_scaled,raised_amount_usd_m_ln,prev_raised_m_ln,cb_round_year,venture_age_at_round,round_had_revenue,round_profitable,pb_accel_incubator,state_california,state_ny,state_ma,state_tx,state_wa
0,0,0,0,0,0.65261054,0,0,0,0,0,99.199997,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3199999,2.0794415,0,2015,2,1,0,0,0,1,0,0,0
0,1,0,2.3025851,0,2.7286582,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80485582,0.60157996,2015,4,1,0,0,0,0,1,0,0
0,1,0,2.9444389,0,2.2153246,1,0,0,1,0,88.099998,0,1,1.9459101,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8800001,0.9932518,0,2014,2,1,0,1,1,0,0,0,0
0,1,0,2.3025851,0,2.3886371,1,0,0,0,0,100,0,0,0.69314718,0,0,0,0.16666667,0,0,0,0,0,0,0.16666667,0.16666667,0,0,0.16666667,0.16666667,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,1.0296195,0,2016,2,1,0,0,0,0,1,0,0
0,0,1,2.7725887,0,2.5251806,1,0,1,0,0,71.199997,0,1,1.3862944,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0.66666669,0.69314718,0,2014,4,1,0,1,0,0,0,1,0
0,0,0,4.0604429,0,2.4858193,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75066668,2.2407098,0,2005,1,1,0,0,0,1,0,0,0
,0,0,4.9272537,0,2.2386675,0,0,0,0,0,48.400002,0,0,1.7917595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6900001,0.69314718,0,2013,4,,,0,1,0,0,0,0
1,1,0,5.4293456,0,1.6664137,1,0,0,1,0,91.699997,0,0,1.0986123,0,0,0,0.33333334,0,0,0,0,0,0,0,0.33333334,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.78845733,0,2010,2,1,1,0,1,0,0,0,0
0,0,0,4.9272537,0,2.8190932,1,0,0,0,0,28,0,0,2.1972246,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83290911,0,2013,5,1,0,1,0,0,1,0,0
0,0,0,0,0,1.6833502,0,0,0,0,0,0,1,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8718022,0,2017,4,1,0,0,0,1,0,0,0
0,0,0,0,0,1.6000792,1,0,0,0,0,66.099998,0,0,0.69314718,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6400001,0.95551145,0,2013,1,0,0,0,1,0,0,0,0
0,1,0,3.6109178,0,2.4419897,1,0,0,1,0,78.900002,0,0,0.69314718,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1314021,0,2017,2,0,0,0,1,0,0,0,0
0,1,0,4.5432949,0,2.1229994,1,0,0,1,0,91.699997,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,1.2809339,0,2015,2,1,0,0,1,0,0,0,0
0,0,0,2.4849067,0,3.1004624,0,0,1,0,0,91.699997,0,0,0,0,0,0,0.11111111,0,0,0,0.11111111,0,0,0,0.11111111,0,0.11111111,0.11111111,0.11111111,0.11111111,0,0,0.11111111,0.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0599999,2.3978953,0,2017,3,1,0,1,1,0,0,0,0
0,1,0,5.7235851,0,3.1810174,1,0,0,0,0,94.5,0,0,0.69314718,0.33333334,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0.95599997,1.0206507,0.17814618,2016,3,0,0,1,1,0,0,0,0
0,1,0,4.5432949,0,2.4038551,1,0,0,0,0,99.199997,0,0,0,0,0,0,0.16666667,0,0,0,0,0,0,0,0.16666667,0,0,0.16666667,0.16666667,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69314718,0,2016,2,1,0,1,0,1,0,0,0
0,0,1,1.0986123,0,2.0513098,1,0,0,0,0,67.300003,0,0,1.7917595,0.16666667,0,0,0,0,0,0,0,0,0.16666667,0,0.16666667,0,0.16666667,0,0,0,0.16666667,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69314718,0.39743292,2014,3,1,0,0,0,0,0,0,0
0,1,0,1.0986123,0,2.4998627,1,0,0,0,1,83.199997,0,0,1.0986123,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0.33333334,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3978953,0,2017,2,0,0,0,1,0,0,0,0
0,0,0,3.6635616,0,2.9780424,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,0.91629076,0,2016,2,0,0,1,1,0,0,0,0
0,0,0,3.7841897,0,0.22040007,0,0,0,0,0,96.300003,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0.91629076,0.095310181,2015,3,0,0,0,1,0,0,0,0
0,0,1,1.6094379,0,3.2872767,1,0,1,0,0,48.200001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0986123,0.61518562,2011,2,1,0,0,1,0,0,0,0
1,0,0,2.0794415,0,1.7802782,0,0,0,0,0,77.400002,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81093019,0,2013,2,1,0,0,1,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0.33333334,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,2.8800001,1.9459101,0,2008,2,1,0,1,1,0,0,0,0
0,1,0,0,0,0.93421137,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,1.5686159,0,2014,2,1,0,0,1,0,0,0,0
0,0,0,1.0986123,0,2.958329,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0986123,0,2013,1,1,0,0,0,0,0,1,0
1,0,0,5.4293456,0,1.9225473,0,0,0,1,1,100,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76,1.5581446,0.019802628,2015,1,1,0,0,1,0,0,0,0
0,0,0,3.6888795,0,1.9132899,0,0,0,0,0,28,0,0,1.0986123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101,0,2012,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0.36540386,0,0,1,0,0,87.199997,0,1,2.7725887,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.905,0.87546873,0.52768272,2012,4,1,0,0,1,0,0,0,0
,1,0,2.3025851,0,2.6046157,1,0,0,0,0,35.700001,0,0,1.6094379,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54000002,1.3862944,0,2017,3,,,0,1,0,0,0,0
0,0,0,5.7235851,0,2.1950915,1,0,0,0,0,0,1,0,1.0986123,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0.33333334,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,1.0986123,0,2014,1,1,0,0,0,1,0,0,0
0,0,0,0,0,2.8026128,1,0,0,0,0,28,0,0,2.0794415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0.33333334,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5700001,0.74193686,0.16159916,2013,3,1,1,0,1,0,0,0,0
0,1,0,5.7235851,0,1.8481312,1,0,0,0,0,100,0,0,1.7917595,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0.69314718,0,2013,3,1,0,1,0,0,0,0,0
,0,0,0.69314718,0,3.1651859,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1.0549999,2.1400661,0,2016,3,,,0,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,28,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5999999,2.1972246,0,2013,2,,,0,0,0,0,0,0
,1,0,0.69314718,0,1.7639799,0,0,0,1,0,28,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.5040774,0,2015,2,,,0,1,0,0,0,0
0,1,0,0,0,2.3410151,1,0,0,0,0,28,0,0,0.69314718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101,0.4054651,2008,2,1,0,0,1,0,0,0,0
0,1,0,0.69314718,0,2.5722985,0,0,0,0,0,94.699997,0,1,1.6094379,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0.69314718,0,2014,4,0,0,0,0,1,0,0,0
0,1,0,0.69314718,0,1.9368675,1,0,0,1,0,77.400002,0,0,1.3862944,0,0,0.16666667,0,0,0,0,0,0,0,0,0.16666667,0.16666667,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0.16666667,0,0,0,0,2.9000001,0.91629076,0,2013,2,1,0,0,0,1,0,0,0
0,1,0,4.9272537,0,2.3006654,0,0,0,0,1,75.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,0.91629076,0,2009,2,1,0,0,0,0,0,0,1
1,1,0,5.7235851,0,1.6601831,0,0,0,1,0,91.699997,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9400001,2.0794415,0.4054651,2010,1,1,0,0,1,0,0,0,0
0,1,0,4.0775375,0,2.4846783,1,0,0,0,0,94.699997,0,0,0.69314718,0,0,0.33333334,0,0.33333334,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.295,0.69314718,0.11332869,2015,2,1,0,1,1,0,0,0,0
0,0,1,0.69314718,0,1.7672609,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4400001,0.69314718,0,2013,1,1,0,1,0,1,0,0,0
0,1,0,5.7235851,0,2.9269841,0,0,0,0,0,28,0,0,0.69314718,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81757474,0,2015,2,1,0,0,0,0,0,0,1
0,1,0,2.3978953,0,2.0477812,1,0,0,0,0,71.699997,0,1,1.0986123,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0.69314718,0,2015,2,0,0,0,0,1,0,0,0
0,0,0,0.69314718,0,3.1243544,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0.33333334,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69314718,0,2014,1,0,0,0,1,0,0,0,0
0,1,0,0.69314718,0,2.6828964,0,0,1,0,0,61.5,0,1,2.7725887,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1.7578579,0,2017,3,1,0,0,0,0,0,0,0
,1,0,2.7080503,0,2.3370528,1,0,0,0,0,99.199997,0,1,2.5649493,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42666668,1.2527629,0.51581317,2015,2,,,0,0,0,1,0,0
0,1,0,3.0445225,0,2.098774,0,0,0,1,1,100,0,0,1.0986123,0,0,0,0.25,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8325804,0,2014,3,1,0,0,1,0,0,0,0
0,0,0,0,0,1.5302168,0,0,0,0,0,78.900002,0,1,0,0.125,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.125,0,0,0,0,0,2.9000001,0.95551145,0,2011,2,0,0,0,1,0,0,0,0
0,1,0,0,0,0.80451703,0,0,0,0,0,0,1,0,1.9459101,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,2.0149031,0,2011,3,1,0,0,1,0,0,0,0
1,1,0,4.0430512,0,2.1990495,0,0,0,1,0,94.5,0,0,2.3978953,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8082888,0.024692612,2015,4,1,0,1,0,1,0,0,0
0,1,0,3.6888795,0,2.3113141,0,0,0,1,0,28,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65600002,0.76546782,0,2013,1,1,0,0,0,1,0,0,0
0,0,0,0,0,2.0084898,0,0,0,0,0,89.5,0,0,1.7917595,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,2.54,1.4350846,0,2015,3,0,0,1,1,0,0,0,0
0,0,0,4.9272537,0,3.1041565,0,0,1,0,0,94.699997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0986123,0,2016,3,1,0,0,1,0,0,0,0
0,0,0,0,0,0.85935789,0,0,0,0,0,35.5,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0986123,0,2013,3,0,0,0,0,1,0,0,0
0,1,0,4.8283138,0,2.5050225,1,0,1,0,0,91.699997,0,0,2.3025851,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,1.1314021,0,2012,3,0,0,0,1,0,0,0,0
,0,0,0.69314718,0,2.9117548,1,0,0,0,0,0,1,0,1.0986123,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91629034,0,2013,2,,,0,0,0,0,1,0
0,0,0,0,0,2.1485715,0,0,0,0,0,28,0,0,2.7725887,0.11111111,0,0,0.11111111,0,0,0,0.11111111,0,0,0,0.11111111,0,0.11111111,0.11111111,0.11111111,0,0,0,0,0,0,0,0,0,0.11111111,0,0,0,0.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0986123,0,2014,4,0,0,0,0,0,0,0,0
0,0,0,1.7917595,1,3.0325792,1,0,0,0,0,51.5,0,0,2.3025851,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,3,0.69314718,0,2013,4,1,0,1,1,0,0,0,0
,1,0,5.7235851,0,3.1822686,1,0,0,0,0,61.5,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78845733,0.28141245,2015,1,,,0,0,0,0,0,0
0,1,0,2.8332133,0,2.1978333,0,0,0,1,0,51.599998,0,0,1.3862944,0,0,0,0.2,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.91629076,0,2012,3,0,0,0,1,0,0,0,0
0,1,0,3.5553482,0,3.5351055,1,0,1,0,0,99.199997,0,0,1.7917595,0.33333334,0,0,0.33333334,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0986123,0.37156355,2010,1,1,1,0,0,0,1,0,0
0,1,0,0.69314718,0,1.9269447,0,0,0,0,0,28,0,0,1.0986123,0,0,0.16666667,0.16666667,0,0,0,0,0,0,0,0,0,0.16666667,0,0.16666667,0,0,0,0,0,0,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666667,0,0,0,0,0,2.78,1.1939225,0,2015,3,1,1,1,0,1,0,0,0
0,1,0,0,0,1.8026588,0,0,1,1,0,99.199997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0.33333334,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83290911,0.019802628,2014,2,1,0,1,0,1,0,0,0
0,1,0,1.7917595,0,2.4926393,0,0,0,0,0,28,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69314718,0,2015,1,0,0,0,0,0,0,0,0
0,1,0,4.9272537,0,2.6975846,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53733331,2.1972246,0,2016,3,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,0,28,0,1,3.2188759,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0.44800001,1.5328294,0,2016,4,1,0,0,1,0,0,0,0
0,1,0,0,0,0.73736066,0,0,0,0,0,64.699997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83290911,0,2014,2,1,0,1,0,0,0,0,0
,1,0,3.6375861,1,2.6689391,1,0,0,1,0,34.599998,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56533331,2.0794415,0,2012,1,,,0,1,0,0,0,0
0,0,1,2.5649493,0,2.5365195,1,0,0,0,0,28,0,0,1.0986123,0,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.410987,0,2014,3,1,1,0,0,0,0,0,0
0,1,0,3.6888795,0,2.7038405,1,0,0,0,0,75.5,0,0,2.3978953,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1.446919,0,2014,5,1,0,0,1,0,0,0,0
0,0,0,1.3862944,0,2.0777278,1,0,0,0,0,28,0,0,2.3978953,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21333334,0.83290911,0,2012,2,1,0,0,0,0,0,0,0
0,1,0,1.6094379,0,2.1975291,0,0,0,0,0,58.799999,0,0,1.9459101,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9459101,0,2016,4,0,0,0,1,0,0,0,0
0,1,0,0.69314718,0,1.3313897,1,0,0,0,0,35.099998,0,1,0.69314718,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,1.575,1.1426291,0,2015,1,0,0,0,1,0,0,0,0
